global_iteration,local_iteration,total_iteration,vfe,ll,kl,error
8,0,80000,-3.2753138542175293,-0.41992300748825073,11156.01171875,0.15234375
8,49,80049,-2.6368746757507324,-0.40156638622283936,8733.349609375,0.1796875
8,99,80099,-2.17079496383667,-0.3581390976905823,7082.046875,0.1640625
8,149,80149,-1.902937412261963,-0.3512476086616516,6062.4521484375,0.1640625
8,199,80199,-1.7066593170166016,-0.31988459825515747,5418.12890625,0.1484375
8,249,80249,-1.6602189540863037,-0.3915097415447235,4956.84765625,0.1875
8,299,80299,-1.5122947692871094,-0.3408534824848175,4576.8212890625,0.15234375
8,349,80349,-1.4003021717071533,-0.3033011555671692,4285.9833984375,0.12109375
8,399,80399,-1.3991203308105469,-0.3590503931045532,4063.5537109375,0.14453125
8,449,80449,-1.3565733432769775,-0.36530420184135437,3872.888671875,0.19140625
8,499,80499,-1.2871227264404297,-0.3428095579147339,3689.43212890625,0.15625
8,549,80549,-1.234726905822754,-0.32968100905418396,3536.014404296875,0.140625
8,599,80599,-1.231494665145874,-0.35871368646621704,3409.955810546875,0.171875
8,649,80649,-1.1949875354766846,-0.3604205548763275,3260.6533203125,0.1640625
8,699,80699,-1.1491281986236572,-0.34077370166778564,3158.24169921875,0.1484375
8,749,80749,-1.0824086666107178,-0.30107709765434265,3052.66259765625,0.13671875
8,799,80799,-1.1005992889404297,-0.34432992339134216,2954.74462890625,0.16015625
8,849,80849,-1.0602598190307617,-0.32936984300613403,2855.58740234375,0.1484375
8,899,80899,-1.048121690750122,-0.34028148651123047,2765.53173828125,0.1640625
8,949,80949,-1.0612541437149048,-0.3749820590019226,2681.265380859375,0.1640625
8,999,80999,-0.9987678527832031,-0.33226391673088074,2604.03125,0.17578125
8,1049,81049,-0.9921292066574097,-0.34619396924972534,2523.66943359375,0.1953125
8,1099,81099,-0.9245119094848633,-0.29941895604133606,2442.23828125,0.12109375
8,1149,81149,-0.9439644813537598,-0.33913251757621765,2363.07861328125,0.1484375
8,1199,81199,-0.960315465927124,-0.37651926279067993,2280.89208984375,0.17578125
8,1249,81249,-0.8719487190246582,-0.30524328351020813,2214.1181640625,0.1171875
8,1299,81299,-0.8323038816452026,-0.2840736210346222,2141.935791015625,0.1328125
8,1349,81349,-0.8326888680458069,-0.30539828538894653,2060.12451171875,0.13671875
8,1399,81399,-0.8030297160148621,-0.2951592206954956,1984.2501220703125,0.1171875
8,1449,81449,-0.8593597412109375,-0.3712906837463379,1906.885986328125,0.1796875
8,1499,81499,-0.8231425285339355,-0.3545394539833069,1830.832275390625,0.15234375
8,1549,81549,-0.7541236281394958,-0.3050632178783417,1754.479248046875,0.16015625
8,1599,81599,-0.7703874707221985,-0.33929336071014404,1684.28466796875,0.16015625
8,1649,81649,-0.7101373672485352,-0.29791805148124695,1610.541015625,0.1328125
8,1699,81699,-0.7351366281509399,-0.34004488587379456,1543.62353515625,0.171875
8,1749,81749,-0.7336599826812744,-0.3561248779296875,1475.0296630859375,0.16015625
8,1799,81799,-0.6449604034423828,-0.2842455208301544,1409.313232421875,0.12109375
8,1849,81849,-0.6939488053321838,-0.35101139545440674,1339.8565673828125,0.15625
8,1899,81899,-0.6398444771766663,-0.31211161613464355,1280.452392578125,0.1640625
8,1949,81949,-0.6236531734466553,-0.3110801875591278,1221.22265625,0.1484375
8,1999,81999,-0.5792320966720581,-0.28231674432754517,1160.04833984375,0.1328125
8,2049,82049,-0.6727237701416016,-0.3887254297733307,1109.581787109375,0.1875
8,2099,82099,-0.603681743144989,-0.3342363238334656,1052.723388671875,0.15234375
8,2149,82149,-0.5596722364425659,-0.3024068772792816,1005.1358642578125,0.140625
8,2199,82199,-0.534917950630188,-0.29095715284347534,953.1549682617188,0.14453125
8,2249,82249,-0.5711500644683838,-0.33912473917007446,906.5230712890625,0.16015625
8,2299,82299,-0.5585525035858154,-0.3374311923980713,863.9208984375,0.15625
8,2349,82349,-0.5562037229537964,-0.3435470461845398,830.849609375,0.1640625
8,2399,82399,-0.5847872495651245,-0.3805030882358551,798.1383056640625,0.17578125
8,2449,82449,-0.525519609451294,-0.3306705355644226,761.2752685546875,0.17578125
8,2499,82499,-0.5318377614021301,-0.34427377581596375,732.8125,0.16015625
8,2549,82549,-0.4868049621582031,-0.3070578873157501,702.2717895507812,0.140625
8,2599,82599,-0.5349940061569214,-0.3625584840774536,673.70556640625,0.1953125
8,2649,82649,-0.5018202066421509,-0.33604565262794495,647.6812744140625,0.15625
8,2699,82699,-0.4601404070854187,-0.30073416233062744,622.8001708984375,0.1328125
8,2749,82749,-0.44442957639694214,-0.29220157861709595,594.7547607421875,0.12890625
8,2799,82799,-0.45952290296554565,-0.3124212920665741,574.72607421875,0.1484375
8,2849,82849,-0.43985384702682495,-0.29845696687698364,552.437744140625,0.1328125
8,2899,82899,-0.5162678956985474,-0.3811463713645935,527.9196166992188,0.18359375
8,2949,82949,-0.5072375535964966,-0.37761685252189636,506.42803955078125,0.19140625
8,2999,82999,-0.4425506293773651,-0.3180178999900818,486.54931640625,0.14453125
8,3049,83049,-0.4380291700363159,-0.3188167214393616,465.7631530761719,0.15625
8,3099,83099,-0.41252076625823975,-0.29823923110961914,446.4980163574219,0.12890625
8,3149,83149,-0.45485442876815796,-0.3459373116493225,425.5392150878906,0.171875
8,3199,83199,-0.47410398721694946,-0.37018001079559326,406.0309143066406,0.18359375
8,3249,83249,-0.3528750538825989,-0.2541292905807495,385.7996826171875,0.08984375
8,3299,83299,-0.44246774911880493,-0.3478298783302307,369.75018310546875,0.15234375
8,3349,83349,-0.3806076645851135,-0.29078027606010437,350.95562744140625,0.15234375
8,3399,83399,-0.4347652792930603,-0.3488729000091553,335.5814208984375,0.1796875
8,3449,83449,-0.3784637451171875,-0.2968343496322632,318.92608642578125,0.125
8,3499,83499,-0.42601943016052246,-0.3490481972694397,300.7265625,0.171875
8,3549,83549,-0.4131341278553009,-0.3390927314758301,289.27972412109375,0.15234375
8,3599,83599,-0.36394548416137695,-0.29342085123062134,275.5396423339844,0.1328125
8,3649,83649,-0.3583255708217621,-0.290893018245697,263.45904541015625,0.12109375
8,3699,83699,-0.40270036458969116,-0.33906978368759155,248.60459899902344,0.15234375
8,3749,83749,-0.3971625864505768,-0.3359787166118622,239.04539489746094,0.14453125
8,3799,83799,-0.4127832055091858,-0.35419148206710815,228.91786193847656,0.1640625
8,3849,83849,-0.41570210456848145,-0.36081185936927795,214.45623779296875,0.1640625
