communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6925200819969177,0.7615233063697815,-0.6925325989723206,0.7574734091758728
2,1,-0.32091447710990906,0.8515087366104126,-0.32988277077674866,0.8451064825057983
4,2,-0.30950555205345154,0.8561410903930664,-0.32101401686668396,0.8487919569015503
6,3,-0.31020230054855347,0.855475664138794,-0.32073405385017395,0.8483824729919434
8,4,-0.3076726496219635,0.8564993739128113,-0.3210392892360687,0.8496109843254089
10,5,-0.30656325817108154,0.8579837679862976,-0.3177397549152374,0.8505323529243469
12,6,-0.30695420503616333,0.8573183417320251,-0.31823107600212097,0.851044237613678
14,7,-0.30584272742271423,0.8581117391586304,-0.31774765253067017,0.85012286901474
16,8,-0.3051186203956604,0.8584956526756287,-0.3170818090438843,0.8518632054328918
18,9,-0.3048141598701477,0.8586491942405701,-0.3171801269054413,0.8518632054328918
20,10,-0.3052135109901428,0.8586747646331787,-0.31753695011138916,0.8516584634780884
