communications,iteration,train_mll,train_error,test_mll,test_error
0,0,1.0404934883117676,0.06781597435474396,-86.5557632446289,1.1829224824905396
2,1,0.5056484341621399,0.13847486674785614,-3.7073371410369873,0.3622203469276428
4,2,0.7413943409919739,0.1088227704167366,-4.366592884063721,0.35655128955841064
