communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.5448965430259705,0.7630077004432678,-0.5473243594169617,0.7591114044189453
20,1,-0.4225495457649231,0.8189542889595032,-0.42711228132247925,0.8128582835197449
40,2,-0.45900097489356995,0.788242518901825,-0.4652383625507355,0.7819410562515259
60,3,-0.4186896085739136,0.8148593902587891,-0.42524105310440063,0.8084561824798584
80,4,-0.45803195238113403,0.789854884147644,-0.46228018403053284,0.7846027612686157
100,5,-0.42138224840164185,0.8124279975891113,-0.4273741543292999,0.8055896759033203
120,6,-0.45715999603271484,0.7914416790008545,-0.46023619174957275,0.7870597839355469
140,7,-0.42787888646125793,0.8095359802246094,-0.43363070487976074,0.8023136854171753
160,8,-0.4561469852924347,0.7930540442466736,-0.4598512053489685,0.7892096638679504
180,9,-0.4325926601886749,0.8076165318489075,-0.4386367201805115,0.8009827733039856
200,10,-0.45528173446655273,0.7941033244132996,-0.4603438973426819,0.789926290512085
